X_coord,Y_coord,key,dateCollected,type,ID,rep,depth,block,depth1,ol_bd,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,grid,lat,lon
2455,504583.189,252605.545,PA42,20/09/2012,PA,4,2,2,1,15,FALSE,1.18,0.272,68,7.092884,48.23161,0.272,1.18375728333333,1.27,1.0975,0.1725,TL0458352605,52.16182,-0.47248688
2457,504583.189,252605.545,PA42,20/09/2012,PA,4,3,2,1,15,FALSE,0.99,0.303,74,7.092884,52.48734,0.303,1.18375728333333,1.27,1.0975,0.1725,TL0458352605,52.16182,-0.47248688
2458,504583.189,252605.545,PA42,20/09/2012,PA,4,3,2,1,15,FALSE,0.99,0.303,74,7.092884,52.48734,0.303,1.18375728333333,1.27,1.0975,0.1725,TL0458352605,52.16182,-0.47248688
2460,504583.189,252605.545,PA43,20/09/2012,PA,4,2,3,1,30,FALSE,1.3,0.276,43,7.092884,30.4994,0.276,1.26987564166667,1.3525,1.21,0.1425,TL0458352605,52.16182,-0.47248688
2461,504583.189,252605.545,PA43,20/09/2012,PA,4,2,3,1,30,FALSE,1.3,0.276,43,7.092884,30.4994,0.276,1.26987564166667,1.3525,1.21,0.1425,TL0458352605,52.16182,-0.47248688
2463,504583.189,252605.545,PA43,20/09/2012,PA,4,3,3,1,30,FALSE,1.27,0.287,66,7.092884,46.81303,0.287,1.26987564166667,1.3525,1.21,0.1425,TL0458352605,52.16182,-0.47248688
2464,504583.189,252605.545,PA43,20/09/2012,PA,4,3,3,1,30,FALSE,1.27,0.287,66,7.092884,46.81303,0.287,1.26987564166667,1.3525,1.21,0.1425,TL0458352605,52.16182,-0.47248688
2466,504583.189,252605.545,PA43,20/09/2012,PA,4,1,3,1,30,FALSE,1.32,0.259,40,7.092884,28.37154,0.259,1.26987564166667,1.3525,1.21,0.1425,TL0458352605,52.16182,-0.47248688
2467,504583.189,252605.545,PA43,20/09/2012,PA,4,1,3,1,30,FALSE,1.32,0.259,40,7.092884,28.37154,0.259,1.26987564166667,1.3525,1.21,0.1425,TL0458352605,52.16182,-0.47248688
2469,504583.189,252605.545,PA44,20/09/2012,PA,4,1,4,1,50,FALSE,1.3,0.274,47,7.092884,33.33655,0.274,1.37158333333333,1.45,1.3,0.15,TL0458352605,52.16182,-0.47248688
2470,504583.189,252605.545,PA44,20/09/2012,PA,4,1,4,1,50,FALSE,1.3,0.274,47,7.092884,33.33655,0.274,1.37158333333333,1.45,1.3,0.15,TL0458352605,52.16182,-0.47248688
2472,504583.189,252605.545,PA44,20/09/2012,PA,4,2,4,1,50,FALSE,1.35,0.272,49,7.092884,34.75513,0.272,1.37158333333333,1.45,1.3,0.15,TL0458352605,52.16182,-0.47248688
2473,504583.189,252605.545,PA44,20/09/2012,PA,4,2,4,1,50,FALSE,1.35,0.272,49,7.092884,34.75513,0.272,1.37158333333333,1.45,1.3,0.15,TL0458352605,52.16182,-0.47248688
2475,504583.189,252605.545,PA44,20/09/2012,PA,4,3,4,1,50,FALSE,1.31,0.27,52,7.092884,36.883,0.27,1.37158333333333,1.45,1.3,0.15,TL0458352605,52.16182,-0.47248688
2476,504583.189,252605.545,PA44,20/09/2012,PA,4,3,4,1,50,FALSE,1.31,0.27,52,7.092884,36.883,0.27,1.37158333333333,1.45,1.3,0.15,TL0458352605,52.16182,-0.47248688
2478,504586.7382,252503.1904,PA371,30/10/2012,PA,37,1,1,1,5,FALSE,0.76,0.52,54,7.092884,38.3,0.52,0.961419041666667,1.0525,0.88,0.1725,TL0458652503,52.160903,-0.47247442
2479,504586.7382,252503.1904,PA371,30/10/2012,PA,37,1,1,1,5,FALSE,0.76,0.52,54,7.092884,38.3,0.52,0.961419041666667,1.0525,0.88,0.1725,TL0458652503,52.160903,-0.47247442
2481,504586.7382,252503.1904,PA371,30/10/2012,PA,37,2,1,1,5,FALSE,0.91,0.49,43.8,7.092884,31.07,0.49,0.961419041666667,1.0525,0.88,0.1725,TL0458652503,52.160903,-0.47247442
2482,504586.7382,252503.1904,PA371,30/10/2012,PA,37,2,1,1,5,FALSE,0.91,0.49,43.8,7.092884,31.07,0.49,0.961419041666667,1.0525,0.88,0.1725,TL0458652503,52.160903,-0.47247442
2484,504586.7382,252503.1904,PA371,30/10/2012,PA,37,3,1,1,5,FALSE,0.84,0.49,55,7.092884,39.01,0.49,0.961419041666667,1.0525,0.88,0.1725,TL0458652503,52.160903,-0.47247442
2485,504586.7382,252503.1904,PA371,30/10/2012,PA,37,3,1,1,5,FALSE,0.84,0.49,55,7.092884,39.01,0.49,0.961419041666667,1.0525,0.88,0.1725,TL0458652503,52.160903,-0.47247442
2487,504586.7382,252503.1904,PA372,30/10/2012,PA,37,1,2,1,15,FALSE,1.03,0.4,51.6,7.092884,36.6,0.4,1.18375728333333,1.27,1.0975,0.1725,TL0458652503,52.160903,-0.47247442
2488,504586.7382,252503.1904,PA372,30/10/2012,PA,37,1,2,1,15,FALSE,1.03,0.4,51.6,7.092884,36.6,0.4,1.18375728333333,1.27,1.0975,0.1725,TL0458652503,52.160903,-0.47247442
2490,504586.7382,252503.1904,PA372,30/10/2012,PA,37,2,2,1,15,FALSE,1.04,0.38,44,7.092884,31.21,0.38,1.18375728333333,1.27,1.0975,0.1725,TL0458652503,52.160903,-0.47247442
2491,504586.7382,252503.1904,PA372,30/10/2012,PA,37,2,2,1,15,FALSE,1.04,0.38,44,7.092884,31.21,0.38,1.18375728333333,1.27,1.0975,0.1725,TL0458652503,52.160903,-0.47247442
2493,504586.7382,252503.1904,PA372,30/10/2012,PA,37,3,2,1,15,FALSE,1.04,0.39,50.3,7.092884,35.68,0.39,1.18375728333333,1.27,1.0975,0.1725,TL0458652503,52.160903,-0.47247442
2494,504586.7382,252503.1904,PA372,30/10/2012,PA,37,3,2,1,15,FALSE,1.04,0.39,50.3,7.092884,35.68,0.39,1.18375728333333,1.27,1.0975,0.1725,TL0458652503,52.160903,-0.47247442
2496,504586.7382,252503.1904,PA373,30/10/2012,PA,37,1,3,1,30,FALSE,1.09,0.42,50,7.092884,35.46,0.42,1.26987564166667,1.3525,1.21,0.1425,TL0458652503,52.160903,-0.47247442
2497,504586.7382,252503.1904,PA373,30/10/2012,PA,37,1,3,1,30,FALSE,1.09,0.42,50,7.092884,35.46,0.42,1.26987564166667,1.3525,1.21,0.1425,TL0458652503,52.160903,-0.47247442
2499,504586.7382,252503.1904,PA373,30/10/2012,PA,37,2,3,1,30,FALSE,1.11,0.41,43.2,7.092884,30.64,0.41,1.26987564166667,1.3525,1.21,0.1425,TL0458652503,52.160903,-0.47247442
2500,504586.7382,252503.1904,PA373,30/10/2012,PA,37,2,3,1,30,FALSE,1.11,0.41,43.2,7.092884,30.64,0.41,1.26987564166667,1.3525,1.21,0.1425,TL0458652503,52.160903,-0.47247442
2502,504586.7382,252503.1904,PA373,30/10/2012,PA,37,3,3,1,30,FALSE,1.03,0.4,46,7.092884,32.63,0.4,1.26987564166667,1.3525,1.21,0.1425,TL0458652503,52.160903,-0.47247442
2503,504586.7382,252503.1904,PA373,30/10/2012,PA,37,3,3,1,30,FALSE,1.03,0.4,46,7.092884,32.63,0.4,1.26987564166667,1.3525,1.21,0.1425,TL0458652503,52.160903,-0.47247442
2505,504586.7382,252503.1904,PA374,30/10/2012,PA,37,1,4,1,50,FALSE,1.26,0.35,44.9,7.092884,31.85,0.35,1.37158333333333,1.45,1.3,0.15,TL0458652503,52.160903,-0.47247442
2506,504586.7382,252503.1904,PA374,30/10/2012,PA,37,1,4,1,50,FALSE,1.26,0.35,44.9,7.092884,31.85,0.35,1.37158333333333,1.45,1.3,0.15,TL0458652503,52.160903,-0.47247442
2508,504586.7382,252503.1904,PA374,30/10/2012,PA,37,2,4,1,50,FALSE,1.22,0.35,44.6,7.092884,31.63,0.35,1.37158333333333,1.45,1.3,0.15,TL0458652503,52.160903,-0.47247442
2509,504586.7382,252503.1904,PA374,30/10/2012,PA,37,2,4,1,50,FALSE,1.22,0.35,44.6,7.092884,31.63,0.35,1.37158333333333,1.45,1.3,0.15,TL0458652503,52.160903,-0.47247442
2511,504586.7382,252503.1904,PA374,30/10/2012,PA,37,3,4,1,50,FALSE,1.26,0.33,58.3,7.092884,41.35,0.33,1.37158333333333,1.45,1.3,0.15,TL0458652503,52.160903,-0.47247442
2512,504586.7382,252503.1904,PA374,30/10/2012,PA,37,3,4,1,50,FALSE,1.26,0.33,58.3,7.092884,41.35,0.33,1.37158333333333,1.45,1.3,0.15,TL0458652503,52.160903,-0.47247442
2514,504592.5753,252365.1894,FW191,02/11/2012,FW,19,2,1,2,5,FALSE,0.9,0.51,48.1,7.092884,34.12,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459252365,52.159661,-0.47242921
2515,504592.5753,252365.1894,FW191,02/11/2012,FW,19,2,1,2,5,FALSE,0.9,0.51,48.1,7.092884,34.12,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459252365,52.159661,-0.47242921
2517,504592.5753,252365.1894,FW191,02/11/2012,FW,19,1,1,2,5,FALSE,0.92,0.51,48.5,7.092884,34.4,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459252365,52.159661,-0.47242921
2518,504592.5753,252365.1894,FW191,02/11/2012,FW,19,1,1,2,5,FALSE,0.92,0.51,48.5,7.092884,34.4,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459252365,52.159661,-0.47242921
2520,504592.5753,252365.1894,FW191,02/11/2012,FW,19,3,1,2,5,FALSE,0.89,0.51,46,7.092884,32.63,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459252365,52.159661,-0.47242921
2521,504592.5753,252365.1894,FW191,02/11/2012,FW,19,3,1,2,5,FALSE,0.89,0.51,46,7.092884,32.63,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459252365,52.159661,-0.47242921
2523,504592.5753,252365.1894,FW192,02/11/2012,FW,19,1,2,2,15,FALSE,1.16,0.37,54.7,7.092884,38.8,0.37,1.1935,1.24,1.14,0.1,TL0459252365,52.159661,-0.47242921
2524,504592.5753,252365.1894,FW192,02/11/2012,FW,19,1,2,2,15,FALSE,1.16,0.37,54.7,7.092884,38.8,0.37,1.1935,1.24,1.14,0.1,TL0459252365,52.159661,-0.47242921
2526,504592.5753,252365.1894,FW192,02/11/2012,FW,19,3,2,2,15,FALSE,1.16,0.38,48,7.092884,34.05,0.38,1.1935,1.24,1.14,0.1,TL0459252365,52.159661,-0.47242921
2527,504592.5753,252365.1894,FW192,02/11/2012,FW,19,3,2,2,15,FALSE,1.16,0.38,48,7.092884,34.05,0.38,1.1935,1.24,1.14,0.1,TL0459252365,52.159661,-0.47242921
2529,504592.5753,252365.1894,FW192,02/11/2012,FW,19,2,2,2,15,FALSE,1.11,0.39,43.6,7.092884,30.92,0.39,1.1935,1.24,1.14,0.1,TL0459252365,52.159661,-0.47242921
2530,504592.5753,252365.1894,FW192,02/11/2012,FW,19,2,2,2,15,FALSE,1.11,0.39,43.6,7.092884,30.92,0.39,1.1935,1.24,1.14,0.1,TL0459252365,52.159661,-0.47242921
2532,504592.5753,252365.1894,FW193,02/11/2012,FW,19,2,3,2,30,TRUE,1.32933333333333,0.37,52.4,7.092884,37.17,0.37,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2533,504592.5753,252365.1894,FW193,02/11/2012,FW,19,2,3,2,30,TRUE,1.32933333333333,0.37,52.4,7.092884,37.17,0.37,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2535,504592.5753,252365.1894,FW193,02/11/2012,FW,19,3,3,2,30,FALSE,1.18,0.34,31.4,7.092884,22.27,0.34,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2536,504592.5753,252365.1894,FW193,02/11/2012,FW,19,3,3,2,30,FALSE,1.18,0.34,31.4,7.092884,22.27,0.34,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2538,504592.5753,252365.1894,FW193,02/11/2012,FW,19,1,3,2,30,FALSE,1.33,0.27,48.2,7.092884,34.19,0.27,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2539,504592.5753,252365.1894,FW193,02/11/2012,FW,19,1,3,2,30,FALSE,1.33,0.27,48.2,7.092884,34.19,0.27,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2541,504592.5753,252365.1894,FW194,02/11/2012,FW,19,1,4,2,50,FALSE,1.32,0.27,38,7.092884,26.95,0.27,1.4285,1.47,1.37,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2542,504592.5753,252365.1894,FW194,02/11/2012,FW,19,1,4,2,50,FALSE,1.32,0.27,38,7.092884,26.95,0.27,1.4285,1.47,1.37,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2544,504592.5753,252365.1894,FW194,02/11/2012,FW,19,2,4,2,50,FALSE,1.3,0.31,47.6,7.092884,33.76,0.31,1.4285,1.47,1.37,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2545,504592.5753,252365.1894,FW194,02/11/2012,FW,19,2,4,2,50,FALSE,1.3,0.31,47.6,7.092884,33.76,0.31,1.4285,1.47,1.37,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2547,504592.5753,252365.1894,FW194,02/11/2012,FW,19,3,4,2,50,FALSE,1.33,0.28,63.7,7.092884,45.18,0.28,1.4285,1.47,1.37,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2548,504592.5753,252365.1894,FW194,02/11/2012,FW,19,3,4,2,50,FALSE,1.33,0.28,63.7,7.092884,45.18,0.28,1.4285,1.47,1.37,0.0999999999999999,TL0459252365,52.159661,-0.47242921
2550,504593.189,252165.545,FW171,16/11/2012,FW,17,3,1,2,5,FALSE,1.03,0.37,48.9,7.092884,34.68,0.37,0.948166666666667,0.9925,0.89,0.1025,TL0459352165,52.157864,-0.47247613
2551,504593.189,252165.545,FW171,16/11/2012,FW,17,3,1,2,5,FALSE,1.03,0.37,48.9,7.092884,34.68,0.37,0.948166666666667,0.9925,0.89,0.1025,TL0459352165,52.157864,-0.47247613
2553,504593.189,252165.545,FW171,16/11/2012,FW,17,1,1,2,5,FALSE,1,0.38,53.4,7.092884,37.88,0.38,0.948166666666667,0.9925,0.89,0.1025,TL0459352165,52.157864,-0.47247613
2554,504593.189,252165.545,FW171,16/11/2012,FW,17,1,1,2,5,FALSE,1,0.38,53.4,7.092884,37.88,0.38,0.948166666666667,0.9925,0.89,0.1025,TL0459352165,52.157864,-0.47247613
2556,504593.189,252165.545,FW171,16/11/2012,FW,17,2,1,2,5,FALSE,1.02,0.37,58.6,7.092884,41.56,0.37,0.948166666666667,0.9925,0.89,0.1025,TL0459352165,52.157864,-0.47247613
2557,504593.189,252165.545,FW171,16/11/2012,FW,17,2,1,2,5,FALSE,1.02,0.37,58.6,7.092884,41.56,0.37,0.948166666666667,0.9925,0.89,0.1025,TL0459352165,52.157864,-0.47247613
2559,504593.189,252165.545,FW172,16/11/2012,FW,17,2,2,2,15,FALSE,1.27,0.29,60.5,7.092884,42.91,0.29,1.1935,1.24,1.14,0.1,TL0459352165,52.157864,-0.47247613
2560,504593.189,252165.545,FW172,16/11/2012,FW,17,2,2,2,15,FALSE,1.27,0.29,60.5,7.092884,42.91,0.29,1.1935,1.24,1.14,0.1,TL0459352165,52.157864,-0.47247613
2562,504593.189,252165.545,FW172,16/11/2012,FW,17,3,2,2,15,FALSE,1.33,0.25,67.9,7.092884,48.16,0.25,1.1935,1.24,1.14,0.1,TL0459352165,52.157864,-0.47247613
2563,504593.189,252165.545,FW172,16/11/2012,FW,17,3,2,2,15,FALSE,1.33,0.25,67.9,7.092884,48.16,0.25,1.1935,1.24,1.14,0.1,TL0459352165,52.157864,-0.47247613
2565,504593.189,252165.545,FW172,16/11/2012,FW,17,1,2,2,15,FALSE,1.32,0.27,59,7.092884,41.85,0.27,1.1935,1.24,1.14,0.1,TL0459352165,52.157864,-0.47247613
2566,504593.189,252165.545,FW172,16/11/2012,FW,17,1,2,2,15,FALSE,1.32,0.27,59,7.092884,41.85,0.27,1.1935,1.24,1.14,0.1,TL0459352165,52.157864,-0.47247613
2568,504593.189,252165.545,FW173,16/11/2012,FW,17,3,3,2,30,FALSE,1.4,0.23,36.1,7.092884,25.61,0.23,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2569,504593.189,252165.545,FW173,16/11/2012,FW,17,3,3,2,30,FALSE,1.4,0.23,36.1,7.092884,25.61,0.23,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2571,504593.189,252165.545,FW173,16/11/2012,FW,17,1,3,2,30,FALSE,1.4,0.22,54,7.092884,38.3,0.22,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2572,504593.189,252165.545,FW173,16/11/2012,FW,17,1,3,2,30,FALSE,1.4,0.22,54,7.092884,38.3,0.22,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2574,504593.189,252165.545,FW173,16/11/2012,FW,17,2,3,2,30,FALSE,1.38,0.22,53.1,7.092884,37.66,0.22,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2575,504593.189,252165.545,FW173,16/11/2012,FW,17,2,3,2,30,FALSE,1.38,0.22,53.1,7.092884,37.66,0.22,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2577,504593.189,252165.545,FW174,16/11/2012,FW,17,3,4,2,50,FALSE,1.34,0.21,57.5,7.092884,40.78,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2578,504593.189,252165.545,FW174,16/11/2012,FW,17,3,4,2,50,FALSE,1.34,0.21,57.5,7.092884,40.78,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2580,504593.189,252165.545,FW174,16/11/2012,FW,17,1,4,2,50,FALSE,1.42,0.21,61.7,7.092884,43.76,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2581,504593.189,252165.545,FW174,16/11/2012,FW,17,1,4,2,50,FALSE,1.42,0.21,61.7,7.092884,43.76,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2583,504593.189,252165.545,FW174,16/11/2012,FW,17,2,4,2,50,FALSE,1.44,0.21,52.5,7.092884,37.24,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2584,504593.189,252165.545,FW174,16/11/2012,FW,17,2,4,2,50,FALSE,1.44,0.21,52.5,7.092884,37.24,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352165,52.157864,-0.47247613
2586,504593.189,252215.545,FW141,15/11/2012,FW,14,2,1,2,5,FALSE,0.87,0.49,54,7.092884,38.3,0.49,0.948166666666667,0.9925,0.89,0.1025,TL0459352215,52.158313,-0.47246075
2587,504593.189,252215.545,FW141,15/11/2012,FW,14,2,1,2,5,FALSE,0.87,0.49,54,7.092884,38.3,0.49,0.948166666666667,0.9925,0.89,0.1025,TL0459352215,52.158313,-0.47246075
2589,504593.189,252215.545,FW141,15/11/2012,FW,14,3,1,2,5,FALSE,0.9,0.48,46.9,7.092884,33.27,0.48,0.948166666666667,0.9925,0.89,0.1025,TL0459352215,52.158313,-0.47246075
2590,504593.189,252215.545,FW141,15/11/2012,FW,14,3,1,2,5,FALSE,0.9,0.48,46.9,7.092884,33.27,0.48,0.948166666666667,0.9925,0.89,0.1025,TL0459352215,52.158313,-0.47246075
2592,504593.189,252215.545,FW141,15/11/2012,FW,14,1,1,2,5,FALSE,0.9,0.47,50.2,7.092884,35.61,0.47,0.948166666666667,0.9925,0.89,0.1025,TL0459352215,52.158313,-0.47246075
2593,504593.189,252215.545,FW141,15/11/2012,FW,14,1,1,2,5,FALSE,0.9,0.47,50.2,7.092884,35.61,0.47,0.948166666666667,0.9925,0.89,0.1025,TL0459352215,52.158313,-0.47246075
2595,504593.189,252215.545,FW142,15/11/2012,FW,14,1,2,2,15,FALSE,1.13,0.36,67.4,7.092884,47.81,0.36,1.1935,1.24,1.14,0.1,TL0459352215,52.158313,-0.47246075
2596,504593.189,252215.545,FW142,15/11/2012,FW,14,1,2,2,15,FALSE,1.13,0.36,67.4,7.092884,47.81,0.36,1.1935,1.24,1.14,0.1,TL0459352215,52.158313,-0.47246075
2598,504593.189,252215.545,FW142,15/11/2012,FW,14,2,2,2,15,FALSE,1.13,0.35,60.9,7.092884,43.2,0.35,1.1935,1.24,1.14,0.1,TL0459352215,52.158313,-0.47246075
2599,504593.189,252215.545,FW142,15/11/2012,FW,14,2,2,2,15,FALSE,1.13,0.35,60.9,7.092884,43.2,0.35,1.1935,1.24,1.14,0.1,TL0459352215,52.158313,-0.47246075
2601,504593.189,252215.545,FW142,15/11/2012,FW,14,3,2,2,15,FALSE,1.13,0.33,64.2,7.092884,45.54,0.33,1.1935,1.24,1.14,0.1,TL0459352215,52.158313,-0.47246075
2602,504593.189,252215.545,FW142,15/11/2012,FW,14,3,2,2,15,FALSE,1.13,0.33,64.2,7.092884,45.54,0.33,1.1935,1.24,1.14,0.1,TL0459352215,52.158313,-0.47246075
2604,504593.189,252215.545,FW143,15/11/2012,FW,14,2,3,2,30,FALSE,1.39,0.25,53.9,7.092884,38.23,0.25,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2605,504593.189,252215.545,FW143,15/11/2012,FW,14,2,3,2,30,FALSE,1.39,0.25,53.9,7.092884,38.23,0.25,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2607,504593.189,252215.545,FW143,15/11/2012,FW,14,3,3,2,30,FALSE,1.26,0.24,54.1,7.092884,38.37,0.24,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2608,504593.189,252215.545,FW143,15/11/2012,FW,14,3,3,2,30,FALSE,1.26,0.24,54.1,7.092884,38.37,0.24,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2610,504593.189,252215.545,FW143,15/11/2012,FW,14,1,3,2,30,FALSE,1.34,0.27,44.8,7.092884,31.78,0.27,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2611,504593.189,252215.545,FW143,15/11/2012,FW,14,1,3,2,30,FALSE,1.34,0.27,44.8,7.092884,31.78,0.27,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2613,504593.189,252215.545,FW144,15/11/2012,FW,14,3,4,2,50,FALSE,1.27,0.18,68.2,7.092884,48.37,0.18,1.4285,1.47,1.37,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2614,504593.189,252215.545,FW144,15/11/2012,FW,14,3,4,2,50,FALSE,1.27,0.18,68.2,7.092884,48.37,0.18,1.4285,1.47,1.37,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2616,504593.189,252215.545,FW144,15/11/2012,FW,14,2,4,2,50,FALSE,1.31,0.2,57.3,7.092884,40.64,0.2,1.4285,1.47,1.37,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2617,504593.189,252215.545,FW144,15/11/2012,FW,14,2,4,2,50,FALSE,1.31,0.2,57.3,7.092884,40.64,0.2,1.4285,1.47,1.37,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2619,504593.189,252215.545,FW144,15/11/2012,FW,14,1,4,2,50,FALSE,1.4,0.21,53.6,7.092884,38.02,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2620,504593.189,252215.545,FW144,15/11/2012,FW,14,1,4,2,50,FALSE,1.4,0.21,53.6,7.092884,38.02,0.21,1.4285,1.47,1.37,0.0999999999999999,TL0459352215,52.158313,-0.47246075
2622,504593.189,252265.545,FW101,09/11/2012,FW,10,3,1,2,5,FALSE,0.89,0.51,52.5,7.092884,37.24,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459352265,52.158762,-0.47244536
2623,504593.189,252265.545,FW101,09/11/2012,FW,10,3,1,2,5,FALSE,0.89,0.51,52.5,7.092884,37.24,0.51,0.948166666666667,0.9925,0.89,0.1025,TL0459352265,52.158762,-0.47244536
2625,504593.189,252265.545,FW101,09/11/2012,FW,10,1,1,2,5,FALSE,0.99,0.45,44.6,7.092884,31.63,0.45,0.948166666666667,0.9925,0.89,0.1025,TL0459352265,52.158762,-0.47244536
2626,504593.189,252265.545,FW101,09/11/2012,FW,10,1,1,2,5,FALSE,0.99,0.45,44.6,7.092884,31.63,0.45,0.948166666666667,0.9925,0.89,0.1025,TL0459352265,52.158762,-0.47244536
2628,504593.189,252265.545,FW101,09/11/2012,FW,10,2,1,2,5,FALSE,0.95,0.46,59.5,7.092884,42.2,0.46,0.948166666666667,0.9925,0.89,0.1025,TL0459352265,52.158762,-0.47244536
2629,504593.189,252265.545,FW101,09/11/2012,FW,10,2,1,2,5,FALSE,0.95,0.46,59.5,7.092884,42.2,0.46,0.948166666666667,0.9925,0.89,0.1025,TL0459352265,52.158762,-0.47244536
2631,504593.189,252265.545,FW102,09/11/2012,FW,10,3,2,2,15,FALSE,1.19,0.33,49.4,7.092884,35.04,0.33,1.1935,1.24,1.14,0.1,TL0459352265,52.158762,-0.47244536
2632,504593.189,252265.545,FW102,09/11/2012,FW,10,3,2,2,15,FALSE,1.19,0.33,49.4,7.092884,35.04,0.33,1.1935,1.24,1.14,0.1,TL0459352265,52.158762,-0.47244536
2634,504593.189,252265.545,FW102,09/11/2012,FW,10,2,2,2,15,FALSE,1.2,0.33,58.4,7.092884,41.42,0.33,1.1935,1.24,1.14,0.1,TL0459352265,52.158762,-0.47244536
2635,504593.189,252265.545,FW102,09/11/2012,FW,10,2,2,2,15,FALSE,1.2,0.33,58.4,7.092884,41.42,0.33,1.1935,1.24,1.14,0.1,TL0459352265,52.158762,-0.47244536
2637,504593.189,252265.545,FW102,09/11/2012,FW,10,1,2,2,15,FALSE,1.26,0.24,51.7,7.092884,36.67,0.24,1.1935,1.24,1.14,0.1,TL0459352265,52.158762,-0.47244536
2638,504593.189,252265.545,FW102,09/11/2012,FW,10,1,2,2,15,FALSE,1.26,0.24,51.7,7.092884,36.67,0.24,1.1935,1.24,1.14,0.1,TL0459352265,52.158762,-0.47244536
2640,504593.189,252265.545,FW103,09/11/2012,FW,10,1,3,2,30,FALSE,1.3,0.24,52,7.092884,36.88,0.24,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352265,52.158762,-0.47244536
2641,504593.189,252265.545,FW103,09/11/2012,FW,10,1,3,2,30,FALSE,1.3,0.24,52,7.092884,36.88,0.24,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352265,52.158762,-0.47244536
2643,504593.189,252265.545,FW103,09/11/2012,FW,10,2,3,2,30,FALSE,1.21,0.31,53.5,7.092884,37.95,0.31,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352265,52.158762,-0.47244536
2644,504593.189,252265.545,FW103,09/11/2012,FW,10,2,3,2,30,FALSE,1.21,0.31,53.5,7.092884,37.95,0.31,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352265,52.158762,-0.47244536
2646,504593.189,252265.545,FW103,09/11/2012,FW,10,3,3,2,30,TRUE,1.32933333333333,0.29,48.3,7.092884,34.26,0.29,1.32933333333333,1.39,1.29,0.0999999999999999,TL0459352265,52.158762,-0.47244536
